"EMPRESA_SIGLA";"EMPRESA_NOME";"EMPRESA_NACIONALIDADE";"ANO";"MES";"AEROPORTO_DE_ORIGEM_SIGLA";"AEROPORTO_DE_ORIGEM_NOME";"AEROPORTO_DE_ORIGEM_UF";"AEROPORTO_DE_ORIGEM_REGIAO";"AEROPORTO_DE_ORIGEM_PAIS";"AEROPORTO_DE_ORIGEM_CONTINENTE";"AEROPORTO_DE_DESTINO_SIGLA";"AEROPORTO_DE_DESTINO_NOME";"AEROPORTO_DE_DESTINO_UF";"AEROPORTO_DE_DESTINO_REGIAO";"AEROPORTO_DE_DESTINO_PAIS";"AEROPORTO_DE_DESTINO_CONTINENTE";"NATUREZA";"GRUPO_DE_VOO";"PASSAGEIROS_PAGOS";"PASSAGEIROS_GRATIS";"CARGA_PAGA_KG";"CARGA_GRATIS_KG";"CORREIO_KG";"ASK";"RPK";"ATK";"RTK";"COMBUSTIVEL_LITROS";"DISTANCIA_VOADA_KM";"DECOLAGENS";"CARGA_PAGA_KM";"CARGA_GRATIS_KM";"CORREIO_KM";"ASSENTOS";"PAYLOAD";"HORAS_VOADAS";"BAGAGEM_KG"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"44";"0";"0";"0";"0";"150000";"67500";"56000";"5562";"7470";"10000";"20";"10500";"0";"0";"300";"112000";"30,57";"395"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"96";"0";"0";"0";"0";"159900";"51168";"59680";"4275";"8000";"10660";"20";"0";"0";"0";"300";"112000";"33,3";"842"
"ACA";"AIR CANADA";"ESTRANGEIRA";"2000";"1";"CYYZ";"TORONTO";"";"";"CANADÁ";"AMÉRICA DO NORTE";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"163";"0";"838";"0";"0";"1679770";"1335620";"311372";"127072";"";"8194";"1";"6866570";"0";"0";"205";"38000";"11,25";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"1";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"482";"0";"0";"0";"0";"8416760";"7270650";"4409090";"656604";"";"35816";"4";"2247450";"0";"0";"940";"492416";"43,27";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"1";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"80";"0";"0";"0";"0";"2764540";"1311690";"1448190";"125380";"";"11764";"4";"7328970";"0";"0";"940";"492416";"78,53";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"1";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"178";"0";"0";"0";"0";"8416760";"4870980";"4409090";"460699";"";"35816";"4";"22313400";"0";"0";"940";"492416";"54,37";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"1";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"366";"0";"2492";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"1";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"198";"0";"3751";"0";"3";"2764540";"1552850";"1448190";"151534";"";"11764";"4";"11769900";"0";"8823";"940";"492416";"66,91";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"1";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"330";"0";"251";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"2";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"213";"0";"1645";"0";"0";"8416760";"3742770";"4399560";"403305";"";"35816";"4";"66456600";"0";"0";"940";"491352";"52,32";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"2";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"91";"0";"0";"0";"0";"2764540";"747014";"1445070";"77322";"";"11764";"4";"10093500";"0";"0";"940";"491353";"78,85";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"2";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"57";"0";"0";"0";"0";"8416760";"1969880";"4399560";"208018";"";"35816";"4";"30730100";"0";"0";"940";"491352";"46,11";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"2";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"163";"0";"3432";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"2";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"166";"0";"3278";"0";"1";"2764540";"1091110";"1445060";"124832";"";"11764";"4";"26630800";"0";"2941";"940";"491352";"78,92";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"2";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"205";"0";"5777";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"3";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"568";"0";"0";"0";"0";"10521000";"8112320";"5478300";"732785";"";"44770";"5";"2677250";"0";"0";"1175";"611828";"41,73";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"3";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"169";"0";"0";"0";"0";"2764540";"1373450";"1438450";"123947";"";"11764";"4";"338215";"0";"0";"940";"489104";"28,41";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"3";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"233";"0";"0";"0";"0";"8416760";"4754570";"4379430";"428939";"";"35816";"4";"1029710";"0";"0";"940";"489104";"63,57";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"3";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"298";"0";"115";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"3";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"339";"0";"6466";"0";"0";"3455680";"1991060";"1799380";"199089";"";"14705";"5";"19895900";"0";"0";"1175";"611828";"21,12";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"3";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"338";"0";"299";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"4";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"244";"0";"0";"0";"0";"8416760";"3501010";"4397170";"336748";"";"35816";"4";"21659700";"0";"0";"940";"491085";"36,74";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"4";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"224";"0";"0";"0";"0";"3455680";"1758720";"1805220";"172583";"";"14705";"5";"14302100";"0";"0";"1175";"613811";"20,54";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"4";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"144";"0";"0";"0";"0";"10521000";"4638170";"5496040";"460976";"";"44770";"5";"43543300";"0";"0";"1175";"613809";"65,13";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"4";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"374";"0";"4863";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"4";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"265";"0";"13402";"0";"2";"2764540";"1211690";"1444280";"155585";"";"11764";"4";"46529600";"0";"5882";"940";"491087";"17";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"4";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"147";"0";"2419";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"5";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"283";"0";"0";"0";"0";"8416760";"3903940";"4385910";"400028";"";"35816";"4";"48673900";"0";"0";"940";"489827";"33,59";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"5";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"222";"0";"0";"0";"0";"2764540";"1461680";"1440580";"131549";"";"11764";"4";"0";"0";"0";"940";"489827";"22,8";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"5";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"114";"0";"12";"0";"0";"8416760";"3483110";"4385910";"313585";"";"35816";"4";"107448";"0";"0";"940";"489827";"55,95";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"5";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"INTERNACIONAL";"REGULAR";"275";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"5";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"INTERNACIONAL";"REGULAR";"98";"0";"13745";"0";"0";"2764540";"738191";"1440580";"122846";"";"11764";"4";"56411300";"0";"0";"940";"489827";"13,29";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"5";"UUEE";"MOSCOW";"";"";"RÚSSIA";"EUROPA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"153";"0";"5436";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"AFL";"AEROFLOT- AEROLÍNEAS INTERNACIONAIS DA RÚSSIA";"ESTRANGEIRA";"2000";"6";"DTTA";"TUNIS";"";"";"TUNÍSIA";"ÁFRICA";"SBGR";"GUARULHOS";"SP";"SUDESTE";"BRASIL";"AMÉRICA DO SUL";"INTERNACIONAL";"REGULAR";"374";"0";"6381";"0";"0";"8416760";"5506710";"4394310";"613903";"";"35816";"4";"118300000";"0";"0";"940";"490765";"31,68";""
